ID,模板NPC,ScriptName,CNName,FirstName,TK5编号,SecondName,EnglishName,ClanID,CultureID,GenerateType,Gender,BirthYear,BeginYear,DieYear,DieReason,FatherName,GrandFatherName,KinsName,JobTendency,JobCompatibility,FriendCompatibility,Temper,Spirit,Ism,ActStyle,theImportanceOfFriendship,Ambition,DesireType,Desire,AlcoholDesire,Origin,WeaponDesire,CommandValue,ForceValue,GovernValue,WisdomValue,CharmValue,SoldierSkill,MountSkill,GunSkill,NavySkill,ArcherSkill,CombatSkill,MilitarySkill,NinjaSkill,BuildSkill,FarmSkill,MineSkill,ArthmeticSkill,EtiquetteSkill,DebateSkill,TeaSkill,MedicalSkill,WarCard,FightCard,TitleCard,IntimacyGet,CombineGet,EventGet,Appear_1549,Name_1549,Identity_1549,CareerStance_1549,Kingdom_1549,City_1549,School_1549,Appear_1554,Name_1554,Identity_1554,CareerStance_1554,Kingdom_1554,City_1554,School_1554,Appear_1560,Name_1560,Identity_1560,CareerStance_1560,Kingdom_1560,City_1560,School_1560,Appear_1568,Name_1568,Identity_1568,CareerStance_1568,Kingdom_1568,City_1568,School_1568,Appear_1575,Name_1575,Identity_1575,CareerStance_1575,Kingdom_1575,City_1575,School_1575,Appear_1582,Name_1582,Identity_1582,CareerStance_1582,Kingdom_1582,City_1582,School_1582,Appear_1584,Name_1584,Identity_1584,CareerStance_1584,Kingdom_1584,City_1584,School_1584,Appear_1598,Name_1598,Identity_1598,CareerStance_1598,Kingdom_1598,City_1598,School_1598,Appear_dream1560,Name_dream1560,Identity_dream1560,CareerStance_dream1560,Kingdom_dream1560,City_dream1560,School_dream1560,,外观描述_光荣,立绘阶段,模板
lord_1_ishikawa_kazumasa,,石川数正,石川数正,石川,72,Ishikawa Kazumasa,clan_ishikawa_1,ou,基于分组自动创建家族,1,1535,1554,1592,病死,,,,只限武将,90,15,温和,胆小,现实,慎重,普通,46,南蛮物,无欲,滴酒不沾,源氏,刀剑,55,41,81,83,78,0,0,1,0,1,0,2,0,2,3,2,3,1,3,2,2,无,强袭，丢钱,雄辩,一般条件,,,已登场,石川数正,部将,直臣,松平家,冈崎城,无,已登场,石川数正,足轻组头,陪臣（松平元康）,今川家,骏府城,无,已登场,石川数正,部将,陪臣（松平元康）,今川家,冈崎城,无,已登场,石川数正,部将,直臣,德川家,冈崎城,无,已登场,石川数正,部将,直臣,德川家,滨松城,无,已登场,石川数正,家老,直臣,德川家,滨松城,无,已登场,石川数正,家老,直臣,德川家,滨松城,无,已死亡,石川数正,无效,无效,无,无效,无,已登场,石川数正,足轻组头,直臣,河尻家,水户城,无,,,,"[{""stage"":"""",""tkid"":""72"",""ref"":""72_石川数正_朝右.png"",""emotion"":0}]"
lord_1_ishikawa_goemon,,石川五右衛門,石川五右卫门,石川,73,Ishikawa Goemon,clan_ishikawa_1,ou,基于分组自动创建家族,1,1541,1555,1594,战死,,,,武将以外优先,55,55,性急,勇敢,理想,轻率,不重情义,90,南蛮物,贪心,嗜酒如命,其他,锁镰,19,78,4,61,86,2,0,2,0,2,0,0,4,0,0,0,0,0,1,2,1,鬼脚之术，破技之术，雾隐之术,二连苦无，半月，千鸟，刚弓，横车,锁镰高手,一般条件,,,未登场,石川五右卫门,下忍,直臣,伊贺众,伊贺之里,无,未登场,石川五右卫门,下忍,直臣,伊贺众,伊贺之里,无,已登场,石川五右卫门,下忍,直臣,伊贺众,伊贺之里,无,已登场,石川五右卫门,下忍,直臣,伊贺众,伊贺之里,无,已登场,石川五右卫门,下忍,直臣,伊贺众,伊贺之里,无,已登场,石川五右卫门,下忍,直臣,伊贺众,伊贺之里,无,已登场,石川五右卫门,下忍,直臣,伊贺众,伊贺之里,无,已死亡,石川五右卫门,无效,无效,无,无效,无,已登场,石川五右卫门,足轻大将,直臣,五代家,安土城,无,,,,"[{""stage"":"""",""tkid"":""73"",""ref"":""73_石川五右卫门_朝右.png"",""emotion"":0}]"
lord_1_ishikawa_takanobu,,石川高信,石川高信,石川,74,Ishikawa Takanobu,clan_ishikawa_1,ou,基于分组自动创建家族,1,1506,1554,1581,病死,南部政康,,南部利直 南部信直 南部晴政,全职种,65,65,普通,勇敢,普通,慎重,普通,65,书籍,普通,嗜酒如命,源氏,刀剑,53,56,56,59,60,2,2,1,0,2,1,2,0,1,2,1,1,0,1,0,1,无,强袭，刚弓,无,一般条件,,,已登场,石川高信,家老,直臣,南部家,三户城,无,已登场,石川高信,家老,直臣,南部家,三户城,无,已登场,石川高信,家老,直臣,南部家,三户城,无,已登场,石川高信,家老,直臣,南部家,三户城,无,已登场,石川高信,家老,直臣,南部家,三户城,无,已死亡,石川高信,无效,无效,无,无效,无,已死亡,石川高信,无效,无效,无,无效,无,已死亡,石川高信,无效,无效,无,无效,无,已登场,石川高信,足轻大将,直臣,河尻家,水户城,无,,,,"[{""stage"":"""",""tkid"":""74"",""ref"":""74_石川高信_朝右.png"",""emotion"":0}]"
lord_1_ishida_mitsunari,,石田三成,石田三成,石田,75|1153,Ishida Mitsunari,clan_ishida_1,kinai,基于分组自动创建家族,1,1560,1574,1600,战死,石田三成父,,石田正澄,全职种,20,20,性急,胆小,理想,轻率,重视情义,61,书籍,无欲,滴酒不沾,平氏,刀剑,47,25,98,84,83,2,1,2,0,2,1,2,0,2,4,4,4,3,3,2,2,土龙攻,强袭，刚弓，丢钱，贿赂,名奉行,不可,,"主角丰臣秀吉，三碗茶
    主角德川家康，关原之战胜利",未登场,石田三成,浪人,其他,无,今滨之町,无,未登场,石田三成,浪人,其他,无,今滨之町,无,未登场,石田三成,浪人,其他,无,今滨之町,无,未登场,石田三成,浪人,其他,无,今滨之町,无,已登场,石田三成,足轻组头,陪臣（羽柴秀吉）,织田家,长滨城,无,已登场,石田三成,足轻大将,陪臣（羽柴秀吉）,织田家,姬路城,无,已登场,石田三成,足轻大将,直臣,羽柴家,石山本愿寺,无,已登场,石田三成,国主,直臣,丰臣家,佐和山城,无,已登场,石田三成,侍大将,直臣,三刀屋家,骏府城,无,,,"[{""stage"":""奉行"",""tkid"":""75"",""ref"":"""",""emotion"":1},{""stage"":""关原"",""tkid"":""1153"",""ref"":"""",""emotion"":1}]","[{""stage"":""奉行"",""tkid"":""75"",""ref"":""75_石田三成_朝右.png"",""emotion"":1},{""stage"":""关原"",""tkid"":""1153"",""ref"":""1153_石田三成_朝右.png"",""emotion"":1}]"
lord_1_ishimoda_kagenori,,石母田景賴,石母田景赖,石母田,76,Ishimoda Kagenori,clan_ishimoda_1,ou,基于分组自动创建家族,1,1542,1556,1615,病死,,,,只限武将,60,60,温和,勇敢,普通,普通,普通,18,武具,无欲,普通,其他,刀剑,59,63,44,34,38,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,无,强袭,无,无要求,,,未登场,石母田景赖,侍大将,直臣,伊达家,米泽城,无,未登场,石母田景赖,足轻组头,直臣,伊达家,米泽城,无,已登场,石母田景赖,侍大将,直臣,伊达家,米泽城,无,已登场,石母田景赖,侍大将,直臣,伊达家,米泽城,无,已登场,石母田景赖,侍大将,直臣,伊达家,米泽城,无,已登场,石母田景赖,侍大将,直臣,伊达家,米泽城,无,已登场,石母田景赖,侍大将,直臣,伊达家,米泽城,无,已登场,石母田景赖,部将,直臣,伊达家,仙台城,无,已登场,石母田景赖,浪人,其他,无,佐仓之町,无,,,,"[{""stage"":"""",""tkid"":""76"",""ref"":""76_石母田景赖_朝右.png"",""emotion"":0}]"
lord_1_ijuin,,伊集院忠倉,伊集院忠仓,伊集院,77,Ijuin Tadaao,clan_ijuin_1,saikai,精确匹配织丰,1,1525,1554,1562,病死,,,伊集院忠栋,只限武将,39,39,温和,普通,普通,慎重,普通,40,书籍,普通,普通,源氏,刀剑,64,45,74,79,53,1,0,1,0,1,0,1,0,1,2,1,1,0,3,1,1,无,强袭,无,无要求,,,已登场,伊集院忠仓,部将,直臣,岛津家,内城,无,已登场,伊集院忠仓,侍大将,直臣,岛津家,内城,无,已登场,伊集院忠仓,部将,直臣,岛津家,内城,无,已死亡,伊集院忠仓,无效,无效,无,无效,无,已死亡,伊集院忠仓,无效,无效,无,无效,无,已死亡,伊集院忠仓,无效,无效,无,无效,无,已死亡,伊集院忠仓,无效,无效,无,无效,无,已死亡,伊集院忠仓,无效,无效,无,无效,无,已登场,伊集院忠仓,部将,直臣,青山家,高松城,无,,,,"[{""stage"":"""",""tkid"":""77"",""ref"":""77_伊集院忠仓_朝右.png"",""emotion"":0}]"
lord_1_ijuin_2,,伊集院忠棟,伊集院忠栋,伊集院,78,Ijuin Tadamune,clan_ijuin_1,saikai,精确匹配织丰,1,1553,1567,1599,战死,伊集院忠仓,,伊集院忠仓,只限武将,39,39,温和,胆小,普通,轻率,不重情义,74,南蛮物,普通,普通,源氏,刀剑,60,51,85,77,41,0,1,1,1,1,0,1,0,1,0,1,1,3,3,0,1,无,强袭,无,无要求,,,未登场,伊集院忠栋,足轻组头,直臣,岛津家,内城,无,未登场,伊集院忠栋,足轻组头,陪臣（伊集院忠仓）,岛津家,内城,无,未登场,伊集院忠栋,足轻组头,陪臣（伊集院忠仓）,岛津家,内城,无,已登场,伊集院忠栋,足轻组头,直臣,岛津家,内城,无,已登场,伊集院忠栋,足轻组头,直臣,岛津家,内城,无,已登场,伊集院忠栋,足轻大将,直臣,岛津家,内城,无,已登场,伊集院忠栋,足轻大将,直臣,岛津家,内城,无,已登场,伊集院忠栋,家老,直臣,岛津家,内城,无,已登场,伊集院忠栋,浪人,其他,无,会津之町,无,,,,"[{""stage"":"""",""tkid"":""78"",""ref"":""78_伊集院忠栋_朝右.png"",""emotion"":0}]"
lord_1_isshin_sogen,,以心崇伝,以心崇传,以心,79,Isshin Sogen,clan_isshin_1,neutral_culture,基于分组自动创建家族,1,1569,1583,1633,病死,,,,只限武将,90,90,普通,勇敢,现实,慎重,普通,65,书籍,贪心,普通,源氏,枪,18,39,86,82,60,0,0,0,1,0,1,2,1,2,1,2,3,3,3,2,3,无,拔突，伤药，丢钱,雄辩，能吏,一般条件,,,未登场,以心崇传,浪人,其他,无,京之町,无,未登场,以心崇传,浪人,其他,无,京之町,无,未登场,以心崇传,浪人,其他,无,京之町,无,未登场,以心崇传,浪人,其他,无,京之町,无,未登场,以心崇传,浪人,其他,无,京之町,无,未登场,以心崇传,浪人,其他,无,京之町,无,已登场,以心崇传,浪人,其他,无,京之町,无,已登场,以心崇传,部将,直臣,德川家,江户城,无,已登场,以心崇传,浪人,其他,无,足利之町,无,,,,"[{""stage"":"""",""tkid"":""79"",""ref"":""79_以心崇传_朝右.png"",""emotion"":0}]"
lord_1_isono,,磯野員昌,矶野员昌,矶野,80,Isono Kazumasa,clan_isono_1,kinai,精确匹配织丰,1,1527,1554,1578,病死,,,,只限武将,77,77,普通,胆小,普通,轻率,普通,37,武具,无欲,普通,其他,刀剑,72,54,20,63,59,2,1,0,1,1,2,1,0,0,1,1,0,0,0,1,1,无,强袭，拔突，铁壁,无,一般条件,,,已登场,矶野员昌,部将,直臣,浅井家,小谷城,无,已登场,矶野员昌,城主,直臣,浅井家,佐和山城,无,已登场,矶野员昌,城主,直臣,浅井家,佐和山城,无,已登场,矶野员昌,城主,直臣,浅井家,佐和山城,无,已登场,矶野员昌,家老,直臣,织田家,岐阜城,无,已死亡,矶野员昌,无效,无效,无,无效,无,已死亡,矶野员昌,无效,无效,无,无效,无,已死亡,矶野员昌,无效,无效,无,无效,无,已登场,矶野员昌,头领,首领,坊津水军,坊津之砦,无,,,,"[{""stage"":"""",""tkid"":""80"",""ref"":""80_矶野员昌_朝正.png"",""emotion"":0}]"
lord_1_itakura_katsushige,,板倉勝重,板仓胜重,板仓,81,Itakura Katsushige,clan_itakura_1,tosan,基于分组自动创建家族,1,1545,1559,1624,病死,,,,全职种,90,90,性急,勇敢,现实,慎重,重视情义,21,书籍,无欲,普通,源氏,刀剑,19,41,87,83,55,0,0,0,0,0,0,0,0,0,0,1,2,4,4,2,4,激励,强袭，伤药，止血,能吏,一般条件,,,未登场,板仓胜重,浪人,其他,无,冈崎之町,无,未登场,板仓胜重,足轻组头,陪臣（松平元康）,今川家,骏府城,无,已登场,板仓胜重,足轻组头,陪臣（松平元康）,今川家,冈崎城,无,已登场,板仓胜重,足轻组头,直臣,德川家,冈崎城,无,已登场,板仓胜重,足轻组头,直臣,德川家,滨松城,无,已登场,板仓胜重,足轻大将,直臣,德川家,滨松城,无,已登场,板仓胜重,足轻大将,直臣,德川家,滨松城,无,已登场,板仓胜重,部将,直臣,德川家,江户城,无,已登场,板仓胜重,浪人,其他,无,龟山之町,无,,,,"[{""stage"":"""",""tkid"":""81"",""ref"":""81_板仓胜重_朝右.png"",""emotion"":0}]"
lord_1_itabeoka_ekketsusai,,板部岡江雪齋,板部冈江雪斋,板部,82,Itabeoka Ekketsusai,clan_itabeoka_1,kanto,基于分组自动创建家族,1,1537,1554,1609,病死,,,,只限武将,85,85,温和,胆小,普通,慎重,普通,32,艺术品,普通,滴酒不沾,平氏,枪,18,11,76,74,61,0,0,0,0,0,0,0,0,0,3,2,1,3,1,4,2,无,拔突,风雅之士,一般条件,,,未登场,板部冈江雪斋,足轻组头,直臣,北条家,小田原城,无,已登场,板部冈江雪斋,足轻组头,直臣,北条家,小田原城,无,已登场,板部冈江雪斋,足轻组头,直臣,北条家,小田原城,无,已登场,板部冈江雪斋,足轻组头,直臣,北条家,小田原城,无,已登场,板部冈江雪斋,足轻组头,直臣,北条家,小田原城,无,已登场,板部冈江雪斋,足轻组头,直臣,北条家,小田原城,无,已登场,板部冈江雪斋,足轻组头,直臣,北条家,小田原城,无,已登场,板部冈江雪斋,足轻大将,直臣,德川家,江户城,无,已登场,板部冈江雪斋,浪人,其他,无,冈崎之町,无,,,,"[{""stage"":"""",""tkid"":""82"",""ref"":""82_板部冈江雪斋_朝右.png"",""emotion"":0}]"
lord_1_itami_yasunao,,伊丹康直,伊丹康直,伊丹,83,Itami Yasunao,clan_itami_1,neutral_culture,基于分组自动创建家族,1,1523,1554,1596,病死,,,,全职种,60,60,普通,普通,现实,普通,普通,55,武具,贪心,普通,藤原氏,刀剑,69,62,25,61,59,2,1,1,4,2,2,1,2,2,0,0,0,1,0,0,0,水上拖延，蝴蝶之阵,强袭，拔突，二连苦无，刚弓，铁壁,无,无要求,,,已登场,伊丹康直,船头,直臣,骏河水军,清水之砦,无,已登场,伊丹康直,船头,直臣,骏河水军,清水之砦,无,已登场,伊丹康直,船头,直臣,骏河水军,清水之砦,无,已登场,伊丹康直,船头,直臣,骏河水军,清水之砦,无,已登场,伊丹康直,船头,直臣,骏河水军,清水之砦,无,已登场,伊丹康直,头领,首领,骏河水军,清水之砦,无,已登场,伊丹康直,头领,首领,骏河水军,清水之砦,无,已死亡,伊丹康直,无效,无效,无,无效,无,已登场,伊丹康直,浪人,其他,无,小仓之町,无,,,,"[{""stage"":"""",""tkid"":""83"",""ref"":""83_伊丹康直_朝右.png"",""emotion"":0}]"
lord_1_ichikawa_tsuneyoshi,,市川經好,市川经好,市川,84,Ichikawa Tsuneyoshi,clan_ichikawa_1,sanyo,基于分组自动创建家族,1,1520,1554,1584,病死,,,,只限武将,40,40,普通,普通,普通,轻率,不重情义,60,书籍,普通,普通,藤原氏,刀剑,32,26,66,61,49,1,0,1,0,0,1,0,0,0,0,1,2,2,2,1,0,无,强袭,无,无要求,,,已登场,市川经好,部将,直臣,毛利家,吉田郡山城,无,已登场,市川经好,部将,直臣,毛利家,吉田郡山城,无,已登场,市川经好,部将,直臣,毛利家,吉田郡山城,无,已登场,市川经好,部将,直臣,毛利家,吉田郡山城,无,已登场,市川经好,部将,直臣,毛利家,吉田郡山城,无,已登场,市川经好,部将,直臣,毛利家,吉田郡山城,无,已登场,市川经好,部将,直臣,毛利家,吉田郡山城,无,已死亡,市川经好,无效,无效,无,无效,无,已登场,市川经好,浪人,其他,无,小诸之町,无,,,,"[{""stage"":"""",""tkid"":""84"",""ref"":""84_市川经好_朝右.png"",""emotion"":0}]"
lord_1_ichikuri_bangyu,,一栗放牛,一栗放牛,一栗,85,Ichikuri Bangyu,clan_ichikuri_1,ou,基于分组自动创建家族,1,1500,1554,1591,战死,,,,只限武将,75,75,性急,勇敢,理想,轻率,重视情义,50,武具,无欲,嗜酒如命,其他,枪,73,66,51,54,74,2,2,0,1,2,3,2,1,0,0,0,0,2,0,0,3,无,强袭，连续斩，拔突，粘花，刚弓，卷枪，引落，柄返，刚力，铁壁，伤药,无,一般条件,,,已登场,一栗放牛,城主,直臣,大崎家,岩出山城,无,已登场,一栗放牛,城主,直臣,大崎家,岩出山城,无,已登场,一栗放牛,城主,直臣,大崎家,岩出山城,无,已登场,一栗放牛,城主,直臣,大崎家,岩出山城,无,已登场,一栗放牛,城主,直臣,大崎家,岩出山城,无,已登场,一栗放牛,城主,直臣,大崎家,岩出山城,无,已登场,一栗放牛,家老,直臣,大崎家,名生城,无,已死亡,一栗放牛,无效,无效,无,无效,无,已登场,一栗放牛,上忍,直臣,羽黑众,羽黑之里,无,,,,"[{""stage"":"""",""tkid"":""85"",""ref"":""85_一栗放牛_朝右.png"",""emotion"":0}]"
lord_1_ichijo,,一條兼定,一条兼定,一条,86,Ichijo Kanesada,clan_ichijo_1,nankai,精确匹配织丰,1,1543,1557,1585,病死,,,,只限武将,20,20,温和,胆小,普通,轻率,不重情义,36,南蛮物,贪心,普通,藤原氏,刀剑,10,11,12,9,88,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,无,强袭,无,一般条件,,,已登场,一条兼定,大名,首领,一条家,中村城,无,已登场,一条兼定,大名,首领,一条家,中村城,无,已登场,一条兼定,大名,首领,一条家,中村城,无,已登场,一条兼定,大名,首领,一条家,中村城,无,已登场,一条兼定,浪人,其他,无,府内之町,无,已登场,一条兼定,浪人,其他,无,府内之町,无,已登场,一条兼定,浪人,其他,无,府内之町,无,已死亡,一条兼定,无效,无效,无,无效,无,已登场,一条兼定,家老,直臣,一宫家,春日山城,无,,,,"[{""stage"":"""",""tkid"":""86"",""ref"":""86_一条兼定_朝右.png"",""emotion"":0}]"
lord_1_ichijo_nagatoki,,一條信龍,一条信龙,一条,87,Ichijo Nagatoki,clan_ichijo_1,nankai,家族和文化自动推断,1,1540,1554,1582,战死,武田信虎,,武田胜赖 武田逍遥轩 武田信玄 武田信繁 武田信丰 仁科盛信 武田信虎,只限武将,62,62,性急,勇敢,普通,慎重,普通,20,书籍,无欲,普通,源氏,刀剑,47,44,50,44,56,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,无,强袭,无,无要求,,,未登场,一条信龙,侍大将,直臣,武田家,踯躅崎馆,无,已登场,一条信龙,足轻大将,直臣,武田家,踯躅崎馆,无,已登场,一条信龙,侍大将,直臣,武田家,踯躅崎馆,无,已登场,一条信龙,侍大将,直臣,武田家,踯躅崎馆,无,已登场,一条信龙,侍大将,直臣,武田家,踯躅崎馆,无,已登场,一条信龙,侍大将,直臣,武田家,甲府城,无,已死亡,一条信龙,无效,无效,无,无效,无,已死亡,一条信龙,无效,无效,无,无效,无,已登场,一条信龙,家老,直臣,一宫家,春日山城,无,,,,"[{""stage"":"""",""tkid"":""87"",""ref"":""87_一条信龙_朝右.png"",""emotion"":0}]"
lord_1_iichiji_shigeoki,,伊地知重興,伊地知重兴,伊地知,88,Iichiji Shigeoki,clan_iichiji_1,saikai,基于分组自动创建家族,1,1528,1554,1580,病死,,,,只限武将,32,32,温和,胆小,现实,轻率,普通,50,武具,普通,普通,其他,刀剑,47,50,40,51,34,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,无,强袭,无,无要求,,,已登场,伊地知重兴,侍大将,直臣,肝付家,大隅高山城,无,已登场,伊地知重兴,足轻大将,直臣,肝付家,大隅高山城,无,已登场,伊地知重兴,侍大将,直臣,肝付家,大隅高山城,无,已登场,伊地知重兴,侍大将,直臣,肝付家,大隅高山城,无,已登场,伊地知重兴,侍大将,直臣,岛津家,内城,无,已死亡,伊地知重兴,无效,无效,无,无效,无,已死亡,伊地知重兴,无效,无效,无,无效,无,已死亡,伊地知重兴,无效,无效,无,无效,无,已登场,伊地知重兴,浪人,其他,无,府内之町,无,,,,"[{""stage"":"""",""tkid"":""88"",""ref"":""88_伊地知重兴_朝正.png"",""emotion"":0}]"
lord_1_iichiji_shigehide,,伊地知重秀,伊地知重秀,伊地知,89,Iichiji Shigehide,clan_iichiji_1,saikai,基于分组自动创建家族,1,1534,1554,1594,病死,,,,只限武将,32,32,普通,普通,普通,轻率,普通,24,武具,普通,普通,其他,刀剑,61,47,31,76,42,0,1,1,0,0,0,0,0,0,0,0,1,2,2,1,1,无,强袭,无,无要求,,,已登场,伊地知重秀,足轻组头,直臣,岛津家,内城,无,已登场,伊地知重秀,足轻组头,直臣,岛津家,内城,无,已登场,伊地知重秀,足轻组头,直臣,岛津家,内城,无,已登场,伊地知重秀,足轻组头,直臣,岛津家,内城,无,已登场,伊地知重秀,足轻组头,直臣,岛津家,内城,无,已登场,伊地知重秀,足轻大将,直臣,岛津家,内城,无,已登场,伊地知重秀,足轻大将,直臣,岛津家,内城,无,已死亡,伊地知重秀,无效,无效,无,无效,无,已登场,伊地知重秀,浪人,其他,无,津山之町,无,,,,"[{""stage"":"""",""tkid"":""89"",""ref"":""89_伊地知重秀_朝右.png"",""emotion"":0}]"
lord_1_ichimada_akizane,,一萬田鑒實,一万田鉴实,一万田,90,Ichimada Akizane,clan_ichimada_1,saikai,基于分组自动创建家族,1,1533,1554,1588,病死,,一万田亲泰,高桥鉴种,全职种,60,60,温和,普通,普通,普通,重视情义,16,艺术品,普通,普通,藤原氏,刀剑,68,69,49,74,40,2,3,2,0,1,1,1,0,0,0,0,0,3,2,3,1,无,强袭,无,无要求,,,已登场,一万田鉴实,侍大将,直臣,大友家,府内城,无,已登场,一万田鉴实,侍大将,直臣,大友家,府内城,无,已登场,一万田鉴实,侍大将,直臣,大友家,府内城,无,已登场,一万田鉴实,侍大将,直臣,大友家,府内城,无,已登场,一万田鉴实,侍大将,直臣,大友家,府内城,无,已登场,一万田鉴实,侍大将,直臣,大友家,府内城,无,已登场,一万田鉴实,侍大将,直臣,大友家,府内城,无,已死亡,一万田鉴实,无效,无效,无,无效,无,已登场,一万田鉴实,大名,首领,一万田家,甲府城,无,,,,"[{""stage"":"""",""tkid"":""90"",""ref"":""90_一万田鉴实_朝右.png"",""emotion"":0}]"
lord_1_issiki_5,,一色義清,一色义清,一色,91,Issiki Yoshikiyo,clan_issiki_1,kinai,精确匹配织丰,1,1551,1565,1582,战死,一色义幸,,一色义定 一色义道,只限武将,40,40,温和,胆小,普通,轻率,重视情义,60,书籍,无欲,滴酒不沾,源氏,刀剑,33,36,35,45,18,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,无,强袭,无,无要求,,,未登场,一色义清,家老,直臣,一色家,宫津城,无,未登场,一色义清,部将,直臣,一色家,宫津城,无,已登场,一色义清,家老,直臣,一色家,宫津城,无,已登场,一色义清,家老,直臣,一色家,宫津城,无,已登场,一色义清,家老,直臣,一色家,宫津城,无,已死亡,一色义清,无效,无效,无,无效,无,已死亡,一色义清,无效,无效,无,无效,无,已死亡,一色义清,无效,无效,无,无效,无,已登场,一色义清,家老,直臣,一宫家,春日山城,无,,,,"[{""stage"":"""",""tkid"":""91"",""ref"":""91_一色义清_朝右.png"",""emotion"":0}]"
lord_1_issiki_4,,一色義定,一色义定,一色,92,Issiki Yoshisada,clan_issiki_1,kinai,精确匹配织丰,1,1558,1572,1582,战死,一色义道,一色义幸,一色义清 一色义道,只限武将,40,40,普通,胆小,现实,普通,普通,45,艺术品,贪心,普通,源氏,刀剑,39,42,37,46,41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,无,强袭,无,无要求,,,未登场,一色义定,足轻组头,直臣,一色家,宫津城,无,未登场,一色义定,足轻组头,直臣,一色家,宫津城,无,未登场,一色义定,足轻组头,直臣,一色家,宫津城,无,未登场,一色义定,足轻组头,直臣,一色家,宫津城,无,已登场,一色义定,足轻组头,直臣,一色家,宫津城,无,已死亡,一色义定,无效,无效,无,无效,无,已死亡,一色义定,无效,无效,无,无效,无,已死亡,一色义定,无效,无效,无,无效,无,已登场,一色义定,部将,直臣,一宫家,春日山城,无,,,,"[{""stage"":"""",""tkid"":""92"",""ref"":""92_一色义定_朝右.png"",""emotion"":0}]"
lord_1_issiki,,一色義道,一色义道,一色,93,Issiki Yoshimichi,clan_issiki_1,kinai,精确匹配织丰,1,1520,1554,1579,战死,一色义幸,,一色义清 一色义定,只限武将,40,40,性急,勇敢,普通,轻率,普通,70,南蛮物,普通,嗜酒如命,源氏,刀剑,60,39,37,38,42,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,无,强袭,无,无要求,,,已登场,一色义道,大名,首领,一色家,宫津城,无,已登场,一色义道,大名,首领,一色家,宫津城,无,已登场,一色义道,大名,首领,一色家,宫津城,无,已登场,一色义道,大名,首领,一色家,宫津城,无,已登场,一色义道,大名,首领,一色家,宫津城,无,已死亡,一色义道,无效,无效,无,无效,无,已死亡,一色义道,无效,无效,无,无效,无,已死亡,一色义道,无效,无效,无,无效,无,已登场,一色义道,部将,直臣,一宫家,春日山城,无,,,,"[{""stage"":"""",""tkid"":""93"",""ref"":""93_一色义道_朝右.png"",""emotion"":0}]"
lord_1_deura_morikiyo,,出浦盛清,出浦盛清,出浦,94,Deura Morikiyo,clan_deura_1,neutral_culture,基于分组自动创建家族,1,1546,1559,1623,病死,,,,武将以外优先,62,62,普通,普通,现实,轻率,重视情义,55,武具,普通,滴酒不沾,其他,苦无,58,80,31,51,33,2,0,2,0,2,3,1,4,1,1,2,2,0,0,2,2,奈落之术，千里眼术，刺杀，雷爆之术，内讧之术,强袭，连续斩，拔突，二连苦无，半月，刚弓，猛毒苦无，十字投，乱苦无，叠返之术，刚力，铁壁,苦无名人,无要求,,,未登场,出浦盛清,上忍,直臣,户隐众,户隐之里,无,已登场,出浦盛清,头目,首领,户隐众,户隐之里,无,已登场,出浦盛清,头目,首领,户隐众,户隐之里,无,已登场,出浦盛清,头目,首领,户隐众,户隐之里,无,已登场,出浦盛清,头目,首领,户隐众,户隐之里,无,已登场,出浦盛清,头目,首领,户隐众,户隐之里,无,已登场,出浦盛清,头目,首领,户隐众,户隐之里,无,已登场,出浦盛清,头目,首领,户隐众,户隐之里,无,已登场,出浦盛清,水夫头,直臣,相模水军,三崎之砦,无,,,,"[{""stage"":"""",""tkid"":""94"",""ref"":""94_出浦盛清_朝右.png"",""emotion"":0}]"
